set_number,title,theme,subtheme,actual_growth,is_avoid,avoid_prob,shelf_life_months,retire_quarter,retires_before_q4
76127,Captain Marvel and The Skrull Attack,Super Heroes,Captain Marvel,5.08,0,0.39511106018704545,,,
77903,The Dark Knight of Gotham City - San Diego Comic-Con 2019 Exclusive,Super Heroes,Comic-Con,17.8,0,0.08800235026562238,,,
88010,Remote Control,Power Functions,,5.32,0,0.6291997393114765,,,
88006,Move Hub,Power Functions,,1.06,1,0.49113382767076863,,,
75893,2018 Dodge Challenger SRT Demon and 1970 Dodge Charger R/T,SPEED CHAMPIONS,Dodge,6.45,0,0.01402911994880416,,,
41412,Olivia's Summer Play Cube,Friends,Play Cube,5.08,0,0.03524772370148961,,,
41431,Heartlake City Brick Box,Friends,,11.7,0,0.0378870490392063,,,
41913,Mega Pack,Dots,,5.66,0,0.685536577428499,,,
43108,"Minifigure, Vidiyo Bandmates, Series 2 (Complete Series of 12 Complete Minifigure Sets)",Vidiyo,Bandmates Series 2,17.63,0,0.06894471058960763,0.9855453350854139,4.0,0.0
43178,Cinderella's Castle Celebration,Disney,Cinderella,0.68,1,0.871590933925334,,,
60254,Race Boat Transporter,Town,,5.64,0,0.052871210244549084,,,
60262,Passenger Airplane,Town,Airport,14.37,0,0.35768196085404586,29.00788436268068,4.0,0.0
43257,LEGO Disney Classic 43257 Angel,Disney,Lilo and Stitch,5.16,0,0.12770677049022527,,,
43103,Punk Pirate BeatBox,Vidiyo,BeatBox,6.3,0,0.597628966857173,21.02496714848883,4.0,0.0
42131,Cat D11 Bulldozer,Technic,,17.49,0,0.18935976864909027,,,
43113,K-Pawp Concert,Vidiyo,Stages,1.52,1,0.8420164660890604,9.986859395532194,2.0,1.0
70433,J.B.'s Submarine,Hidden Side,,3.16,1,0.7237321990010909,13.994743758212877,3.0,1.0
43112,Robo HipHop Car,Vidiyo,Stages,6.2,0,0.7825982738125749,11.990801576872535,2.0,1.0
60282,Fire Command Unit,Town,Fire,5.67,0,0.31593187974433873,,4.0,0.0
60286,Beach Rescue ATV,Town,Traffic,6.66,0,0.04755688321018393,,,
43181,Raya and the Heart Palace,Disney,Raya and the Last Dragon,0.9,1,0.5930751226862104,11.990801576872535,1.0,1.0
11016,Creative Building Bricks,Classic,,5.88,0,0.2678718212621548,,1.0,1.0
60296,Wheelie Stunt Bike,Town,Stuntz,4.39,1,0.414289425975395,,1.0,1.0
60289,Airshow Jet Transporter,Town,Traffic,13.77,0,0.10351315658472879,,,
42684,Unicorn Dream Café {Cafe},Friends,Heartlake City,3.23,1,0.9777339134267142,,,
60302,Wildlife Rescue Operation,Town,Wildlife Rescue,1.95,1,0.9520271687930812,19.021024967148488,1.0,1.0
71735,Tournament of Elements,NINJAGO,Legacy,36.4,0,0.07656484781854586,,,
71741,NINJAGO City Gardens,NINJAGO,Legacy,11.22,0,0.01605348157148145,,,
71740,Jay's Electro Mech,NINJAGO,Legacy,2.31,1,0.21937728177358617,19.021024967148488,4.0,0.0
71710,Ninja Tuner Car,NINJAGO,Prime Empire,4.06,1,0.3112709372983458,,,
71712,Empire Temple of Madness,NINJAGO,Prime Empire,9.87,0,0.16815348687457862,,4.0,0.0
76183,Batcave: The Riddler Face-off,Super Heroes,The Batman,1.88,1,0.5402908165375071,13.994743758212877,1.0,1.0
60303,"Advent Calendar 2021, City (Day 24) - Fendrich in Santa Suit",Holiday & Event,Seasonal,4.25,1,0.9134832319231015,2.9894875164257555,4.0,0.0
71384,Penguin Mario - Power-Up Pack,Super Mario,Power-Up Pack,27.8,0,0.014640101877455073,,,
71389,Lakitu Sky World - Expansion Set,Super Mario,Expansion Set,4.32,1,0.7776178724504367,15.99868593955322,4.0,0.0
71393,Bee Mario - Power-Up Pack,Super Mario,Power-Up Pack,13.11,0,0.10885621144084977,11.990801576872535,3.0,1.0
71731,Epic Battle Set - Zane vs Nindroid,NINJAGO,Legacy,8.62,0,0.046928397646934766,,,
71738,Zane's Titan Mech Battle,NINJAGO,Legacy,8.86,0,0.014084212772127045,,,
71746,Jungle Dragon,NINJAGO,The Island,13.63,0,0.13643024491338512,20.039421813403415,4.0,0.0
71749,Final Flight of Destiny's Bounty,NINJAGO,Legacy,6.41,0,0.4590852764558318,17.017082785808146,4.0,0.0
75314,The Bad Batch Attack Shuttle,Star Wars,The Bad Batch,26.73,0,0.03595084876626334,15.99868593955322,4.0,0.0
75546,Minions in Gru's Lab,Despicable Me and Minions,The Rise of Gru,11.6,0,0.12215155967863972,,1.0,1.0
76145,Eternals’ Aerial Assault,Super Heroes,Eternals,7.21,0,0.04458962162961165,,2.0,1.0
76170,Iron Man vs. Thanos,Super Heroes,Avengers,4.86,1,0.23943092355398019,11.070959264126149,1.0,1.0
76195,Spider-Man's Drone Duel,Super Heroes,Spider-Man Homecoming,7.22,0,0.160861328186491,,,
76198,Spider-Man & Doctor Octopus Mech Battle,Super Heroes,Spider-Man,17.55,0,0.011899676908531836,,4.0,0.0
76238,Classic TV Series Batman Cowl,Super Heroes,Classic Batman TV Series,9.48,0,0.39421362596928694,15.013140604467806,1.0,1.0
76904,Mopar Dodge//SRT Top Fuel Dragster and 1970 Dodge Challenger T/A,SPEED CHAMPIONS,Dodge,13.54,0,0.023778108857059287,19.021024967148488,1.0,1.0
80018,Monkie Kid’s Cloud Bike,Monkie Kid,Season 2,7.69,0,0.3139355142950375,15.013140604467806,2.0,1.0
76466,LEGO Harry Potter 76466 Sorcerer's Stone - Collectors' Edition,Harry Potter,Philosopher's Stone,7.48,0,0.04846915989363041,,,
21327,Typewriter,LEGO Ideas (CUUSOO),,15.86,0,0.121213350732878,40.04599211563732,4.0,0.0
10477,3 in 1 My First Creative Cute Pets,DUPLO,,3.84,1,0.6941614122665806,,,
10470,3 in 1 Modern Family House with Figures,DUPLO,,3.84,1,0.798876456289278,,,
60444,LEGO City 60444 F1 Garage & Mercedes-AMG & Alpine Cars,Town,Formula 1,4.49,1,0.9757630357993407,9.986859395532194,4.0,0.0
76441,Hogwarts Castle: Dueling Club,Harry Potter,Chamber of Secrets,6.83,0,0.27309679954245825,,,
21335,Motorized Lighthouse,Ideas,,5.86,0,0.1639724878905046,38.99474375821288,4.0,0.0
77257,LEGO Speed Champions 77257 McLaren W1,SPEED CHAMPIONS,McLaren,9.11,0,0.18683397271387525,,,
42687,Liann's Family House,Friends,Houses,3.17,1,0.9912705251692295,,,
10778,"Mickey, Minnie and Goofy's Fairground Fun",Disney,Mickey and Friends,7.05,0,0.46079061303921276,4.0078843626806835,4.0,0.0
10783,Spider-Man at Doc Ock’s Lab,Super Heroes,Spidey and His Amazing Friends,14.28,0,0.1615277225162123,10.972404730617608,4.0,0.0
10960,Belle's Ballroom,DUPLO,Disney Princess,24.09,0,0.10476623211240198,22.963206307490143,4.0,0.0
10963,Spider-Man & Friends: Funfair Adventure,DUPLO,Marvel Super Hero Adventures,7.84,0,0.35646088107212237,15.013140604467806,4.0,0.0
10974,Wild Animals of Asia,DUPLO,,3.11,1,0.7240244812126414,18.035479632063073,1.0,1.0
10980,Green Building Plate,DUPLO,,3.84,1,0.6595494123458756,,,
76383,Hogwarts Moment: Potions Class,Harry Potter,Hogwarts Moments,5.23,0,0.32773573887202523,,,
76387,Hogwarts: Fluffy Encounter,Harry Potter,Philosopher's Stone,18.29,0,0.1774759255571372,17.017082785808146,4.0,0.0
76395,Hogwarts: First Flying Lesson,Harry Potter,Philosopher's Stone,5.4,0,0.23196766742712963,15.013140604467806,4.0,0.0
76939,Stygimoloch Dinosaur Escape,Jurassic World,Camp Cretaceous,0.66,1,0.7907739911929478,17.017082785808146,1.0,1.0
77940,Mighty Dinosaurs {Dark Orange Edition},Creator,3 in 1,24.76,0,0.29907274135113665,4.0078843626806835,1.0,1.0
77942,Fiat 500 {Bright Light Blue Edition},Creator,Vehicles,13.61,0,0.053017231746085594,13.994743758212877,4.0,0.0
80020,White Dragon Horse Jet,Monkie Kid,Season 2,10.46,0,0.5694782533588235,22.043363994743757,1.0,1.0
80023,Monkie Kid's Team Dronecopter,Monkie Kid,Season 2,4.91,1,0.38299809318221517,22.043363994743757,1.0,1.0
80028,The Bone Demon,Monkie Kid,Season 2,9.51,0,0.33450395561437746,18.035479632063073,1.0,1.0
88016,Large Hub,Power Functions,,1.65,1,0.6156037860855275,,,
42639,Andrea's Modern Mansion,Friends,Houses,3.92,1,0.9721428992610032,22.010512483574242,4.0,0.0
77245,LEGO Speed Champions 77245 Aston Martin Aramco F1 AMR24 Race Car,Speed Champions,Formula 1,4.74,1,0.8880911350009874,,,
42212,LEGO Technic 42212 Ferrari FXX K,Technic,Licensed,3.56,1,0.906701995204907,,,
76467,LEGO Harry Potter 76467 Luna Lovegood's House,Harry Potter,Deathly Hallows,4.74,1,0.1759786901065583,,,
71821,LEGO Ninjago 71821 Cole's Titan Dragon Mech,NINJAGO,Dragons Rising Season 2,6.78,0,0.18990945876792487,18.00262812089356,4.0,0.0
43279,LEGO Disney Pixar 43279 WALL-E and EVE,Disney,WALL•E,5.16,0,0.09761983638536216,,,
76464,LEGO Harry Potter 76464 Cauldron: Secret Potions Classroom,Harry Potter,,5.74,0,0.2970636028662599,,,
21056,Taj Mahal,Architecture,Landmark Series,8.0,0,0.007216609367010722,43.03547963206307,1.0,1.0
10298,Vespa 125,Creator,Vehicles,6.28,0,0.15307206699175363,45.039421813403415,4.0,0.0
60504,LEGO City 60504 Coast Guard Rescue Boat & Helicopter,Town,Coast Guard,3.59,1,0.9541366118509605,,,
40521,Mini Disney The Haunted Mansion,Disney,Disney Parks,5.05,0,0.12095128649229733,18.988173455978973,1.0,1.0
10306,Atari 2600 Video Computer System,Creator,Licensed,6.8,0,0.26826921690497113,28.02233902759527,4.0,0.0
71437,LEGO Super Mario 71437 The Bowser Express Train,Super Mario,Expansion Set,25.74,0,0.2853310739395445,13.994743758212877,4.0,0.0
71422,LEGO Super Mario 71422 Picnic at Mario's House Expansion Set,Super Mario,Expansion Set,2.81,1,0.6150781508483393,17.04993429697766,1.0,1.0
10781,Spider-Man’s Techno Trike,Super Heroes,Spidey and His Amazing Friends,10.02,0,0.09139864508898447,22.963206307490143,4.0,0.0
10782,Hulk vs. Rhino Truck Showdown,Super Heroes,Spidey and His Amazing Friends,2.77,1,0.20705750349609706,34.00131406044678,4.0,0.0
21057,Singapore,Architecture,Skylines,9.9,0,0.020482267930466157,34.98685939553219,4.0,0.0
21180,The Guardian Battle,Minecraft,Minifig-scale,11.79,0,0.13977649045448184,25.952693823915897,1.0,1.0
10354,The Shire,Icons,Licensed,5.25,0,0.23449131724671737,,,
21185,The Nether Bastion,Minecraft,Minifig-scale,12.19,0,0.14009009126084987,18.00262812089356,4.0,0.0
21331,Sonic the Hedgehog - Green Hill Zone,LEGO Ideas (CUUSOO),Licensed,5.88,0,0.12420732300662449,36.00525624178712,1.0,1.0
21336,The Office,LEGO Ideas (CUUSOO),Licensed,12.35,0,0.1845173833901734,25.03285151116951,4.0,0.0
40525,Endgame Battle blister pack,Super Heroes,Avengers Endgame,3.57,1,0.729093070320677,13.994743758212877,2.0,1.0
40539,Ahsoka Tano,BrickHeadz,Star Wars,14.99,0,0.007179026994162146,22.963206307490143,4.0,0.0
42151,Bugatti Bolide,Technic,Licensed,3.56,1,0.9014236533647425,,,
40542,FC Barcelona Go Brick Me,BrickHeadz,Go Brick Me,16.06,0,0.06357474834634232,20.006570302233904,2.0,1.0
31166,LEGO Creator 31166 Beautiful Horse,Creator,3 in 1,3.72,1,0.9500274985067663,,,
77243,LEGO Speed Champions 77243 Oracle Red Bull Racing RB20 F1 Race Car,Speed Champions,Formula 1,4.74,1,0.8739094114921413,,,
10698,LEGO Classic 10698 LEGO Large Creative Brick Box,Classic,Creative Box,1.6,1,0.9164154898744865,,,
42206,Oracle Red Bull Racing RB20 F1 Car,Technic,Licensed,3.56,1,0.9048515310223645,,,
31169,Typewriter with Flowers,Creator,3 in 1,3.72,1,0.9211729689027996,,,
76968,Dinosaur Fossils: Tyrannosaurus rex,Jurassic World,Dinosaur Fossils,6.26,0,0.051793022399836505,,,
10316,Rivendell,Icons,Licensed,5.25,0,0.37516996157340193,,,
72037,Mario Kart - Mario & Standard Kart,Super Mario,Miscellaneous,5.67,0,0.3753883299740049,,,
10421,LEGO DUPLO Town 10421 Alphabet Truck,Duplo,,3.84,1,0.7394613271290421,,,
75409,Jango Fett's Firespray-Class Starship - UCS,Star Wars,Ultimate Collector Series,7.29,0,0.00936184192837186,,,
77242,LEGO Speed Champions 77242 Ferrari SF-24 F1 Race Car,Speed Champions,Formula 1,4.74,1,0.8631169566715992,,,
72046,Game Boy,Super Mario,Miscellaneous,5.67,0,0.6073575615861315,,,
76269,Avengers Tower,Super Heroes Marvel,Avengers,6.11,0,0.04828838005338694,,,
42172,McLaren P1,Technic,Licensed,3.56,1,0.9202576828553846,,,
10311,LEGO Botanicals 10311 Orchid,Icons,Botanical Collection,4.74,1,0.7446911807126729,,,
10369,LEGO Botanicals 10369 Plum Blossom,Icons,Botanical Collection,4.74,1,0.8114913445910057,,,
76419,Hogwarts Castle and Grounds,Harry Potter,,5.74,0,0.020560208661833543,,,
40550,Chip & Dale,BrickHeadz,Disney,12.74,0,0.022757576143099385,24.014454664914584,1.0,1.0
75192,Millennium Falcon,Star Wars,Ultimate Collector Series,7.29,0,0.022309875370618532,,,
40547,Obi-Wan Kenobi & Darth Vader {Star Wars Celebration 2022 Version},BrickHeadz,Star Wars,10.02,0,0.02353902141389095,40.01314060446781,4.0,0.0
40549,Demogorgon & Eleven,BrickHeadz,Stranger Things,29.4,0,0.08122340485006528,,,
42140,App-Controlled Transformation Vehicle,Technic,,13.69,0,0.40457327702292933,22.043363994743757,1.0,1.0
41694,Pet Clinic Ambulance,Friends,Traffic,9.01,0,0.03863537436824681,10.052562417871222,1.0,1.0
41697,Turtle Protection Vehicle,Friends,Beach,4.02,1,0.974965986452976,,,
43199,Elsa’s Castle Courtyard,Disney,Frozen II,9.57,0,0.3175878538167428,,1.0,1.0
41703,Friendship Tree House,Friends,Tree Houses,4.85,1,0.3296645464717145,21.97766097240473,4.0,0.0
43208,Jasmine and Mulan’s Adventure,Disney,Disney Princess,29.4,0,0.10730563183731487,,1.0,1.0
10942,Minnie's House and Café {Cafe},DUPLO,Minnie,11.13,0,0.22811684410695468,17.017082785808146,4.0,0.0
41712,Recycling Truck,Friends,Traffic,3.2,1,0.953747309578433,20.992115637319316,1.0,1.0
43209,Elsa and the Nokk's Ice Stable,Disney,Frozen II,5.04,0,0.3660148425915394,23.061760840998684,1.0,1.0
41719,Mobile Fashion Boutique,Friends,Art,3.14,1,0.8548879162322246,20.992115637319316,1.0,1.0
41720,Water Park,Friends,Summer,9.1,0,0.08948022171719126,20.992115637319316,1.0,1.0
60315,Police Mobile Command Truck,City,Police,17.16,0,0.3069897275222625,22.963206307490143,4.0,0.0
41945,Neon Tiger - Bracelet & Bag Tag,Dots,Bag Tag,8.37,0,0.2144257495402139,11.990801576872535,1.0,1.0
60324,Mobile Crane,City,,23.49,0,0.2754598703697073,21.97766097240473,4.0,0.0
60319,Fire Rescue & Police Chase,City,,16.45,0,0.29899815701789534,22.963206307490143,4.0,0.0
66706,"Creator Bundle Pack, 3 in 1 (Sets 31058, 31112, and 31121) - Animals Bundle",Creator,Value Packs,10.58,0,0.3677705495047829,,,
70690,Jay's Spinjitzu Ninja Training,Ninjago,,17.34,0,0.07419919485890483,9.034165571616294,4.0,0.0
71398,Dorrie’s Beachfront - Expansion Set,Super Mario,Expansion Set,1.27,1,0.9260524203329552,,,
60321,Fire Brigade,City,Fire,5.19,0,0.5743784213743376,20.9592641261498,4.0,0.0
10939,T. rex and Triceratops Dinosaur Breakout,DUPLO,Jurassic World,10.09,0,0.21989748759116476,18.00262812089356,4.0,0.0
66708,"Star Wars Bundle Pack, 3 in 1 (Sets 75299, 75310, and 75311) - Galactic Adventures Pack",Star Wars,Value Packs,5.29,0,0.21931210246505833,,,
60300,Wildlife Rescue ATV,Town,Wildlife Rescue,7.33,0,0.1308943985401217,18.00262812089356,4.0,0.0
76386,Hogwarts: Polyjuice Potion Mistake,Harry Potter,Chamber of Secrets,19.78,0,0.25602683416579336,29.993429697766096,4.0,0.0
75291,Death Star Final Duel,Star Wars,Episode VI,7.93,0,0.10432661215331757,15.013140604467806,4.0,0.0
76163,Venom Crawler,Super Heroes,Spider-Man,13.46,0,0.02676228773148591,17.017082785808146,3.0,1.0
10895,Emmet and Lucy's Visitors from the DUPLO Planet,DUPLO,The LEGO Movie 2,7.3,0,0.16937519737899429,,,
10907,World Animals,DUPLO,,7.17,0,0.05940987431515483,,4.0,0.0
31092,Helicopter Adventure,Creator,3 in 1,13.84,0,0.15509539951724186,,,
40353,"Reindeer, Elf & Elfie",BrickHeadz,Seasonal,5.48,0,0.10495376435884372,,2.0,1.0
10281,LEGO Creator Expert 10281 Bonsai Tree,Creator,Botanical Collection,4.74,1,0.9429094014396606,,,
41356,Stephanie's Heart Box,Friends,Heart Box,3.77,1,0.9897007669057416,,,
41375,Heartlake City Amusement Pier,Friends,Amusement Park,2.55,1,0.9918195292823941,,1.0,1.0
60235,"Advent Calendar 2019, City (Day 24) - Santa with Gift Bag",Holiday & Event,Seasonal,1.75,1,0.869041196136048,2.0039421813403417,4.0,0.0
42675,LEGO Friends 42675 Unicorn Cake Delivery Car,Friends,General,2.34,1,0.9867320251655094,,,
70822,Unikitty's Sweetest Friends EVER!,The LEGO Movie 2,,9.55,0,0.1595091665419566,,,
70825,Queen Watevra's Build Whatever Box!,The LEGO Movie 2,,4.39,1,0.3309678681936544,,,
76433,LEGO Harry Potter 76433 Mandrake,Harry Potter,Chamber of Secrets,6.63,0,0.24956579836281706,17.017082785808146,4.0,0.0
43235,LEGO Disney Princess Ariel's Music Stage 43235,Disney,Ariel,5.93,0,0.1142170333083109,17.017082785808146,4.0,0.0
76970,LEGO Jurassic World 76970 Baby Dinosaur Dolores: Aquilops,Jurassic World,Rebirth,6.21,0,0.43638839274692726,,,
76960,LEGO Jurassic World Brachiosaurus Discovery 76960,Jurassic World,Jurassic Park,10.34,0,0.0716519576115121,17.04993429697766,4.0,0.0
31170,LEGO Creator 31170 Wild Animals: Pink Flamingo,Creator,3 in 1,3.72,1,0.9307798784201218,,,
43216,LEGO Disney Princess Princess Enchanted Journey 43216,Disney,Disney Princess,2.91,1,0.13730743816140673,22.996057818659658,4.0,0.0
10280,LEGO Botanicals 10280 Flower Bouquet,Creator,Botanical Collection,4.74,1,0.8766973944323393,,,
42670,Heartlake City Apartments and Shops,Friends,Heartlake City,3.23,1,0.9442385453758827,,,
75358,LEGO Star Wars 75358 Tenoo Jedi Temple,Star Wars,Young Jedi Adventures,4.6,1,0.6458448951677002,25.0,3.0,1.0
60339,LEGO City 60339 Double Loop Stunt Arena,Town,Stuntz,3.99,1,0.7557533259095829,24.014454664914584,2.0,1.0
21260,LEGO Minecraft 21260 The Cherry Blossom Garden,Minecraft,Minifig-scale,6.33,0,0.15723858978684416,17.017082785808146,4.0,0.0
75337,AT-TE Walker,Star Wars,Episode III,9.94,0,0.03718612277448031,,,
10460,LEGO DUPLO Classic 10460 Green Building Plate,DUPLO,,3.84,1,0.7486218151573071,,,
21062,Trevi Fountain,Architecture,Landmark Series,8.13,0,0.02158497531269415,,,
42678,LEGO Friends 42678 Pet Accessories Van,Friends,Pets,2.89,1,0.969500095343701,,,
72035,LEGO Super Mario 72035 Mario Kart - Toad's Garage,Super Mario,Mario Kart,7.13,0,0.23668766463666585,,,
71497,Cooper's Tiger Mech & Zero's Hot Rod Car,DREAMZzz,Season 3,3.56,1,0.5799665865271378,9.986859395532194,4.0,0.0
71441,LEGO Super Mario 71441 Adventures with Interactive LEGO Peach,Super Mario,Starter Course,7.13,0,0.35360016873369376,,,
76274,LEGO Super Heroes Batman with the Batmobile vs. Harley Quinn and Mr. Freeze 76274,Super Heroes,Batman: The Animated Series,14.4,0,0.493449039543283,15.99868593955322,4.0,0.0
71476,LEGO DREAMZzz 71476 Zoey and Zian the Cat-Owl,DREAMZzz,Season 2 Night of the Never Witch,2.09,1,0.9258799169451908,10.019710906701707,4.0,0.0
40647,LEGO Creator Lotus Flowers 40647,Creator,Botanical Collection,6.15,0,0.8195453092008771,,,
71481,LEGO DREAMZzz Izzie's Dream Animals 71481,DREAMZzz,Season 2 Night of the Never Witch,2.09,1,0.9456617178353202,15.99868593955322,4.0,0.0
75376,LEGO Star Wars 75376 Tantive IV,Star Wars,Starship Collection,4.6,1,0.3645345189953088,21.02496714848883,4.0,0.0
71453,LEGO Izzie and Bunchu the Bunny 71453,DREAMZzz,Trials of the Dream Chasers,7.49,0,0.039005295988852905,15.045992115637318,4.0,0.0
60361,LEGO City 60361 Ultimate Stunt Riders Challenge,Town,Stuntz,11.15,0,0.2232375054538669,12.02365308804205,1.0,1.0
31149,Flowers in Watering Can,Creator,3 in 1,3.72,1,0.9444853820586513,,,
76312,LEGO Super Heroes 76312 The Hulk Truck vs. Thanos,Super Heroes Marvel,Avengers,6.11,0,0.22845652153247367,,,
76292,LEGO Super Heroes 76292 Captain America vs. Red Hulk Battle,Super Heroes,Captain America: Brave New World,6.18,0,0.1244804261462818,11.990801576872535,4.0,0.0
76296,LEGO Super Heroes 76296 New Captain America Construction Figure,Super Heroes,Captain America: Brave New World,6.18,0,0.17505277174342004,11.005256241787121,4.0,0.0
40725,LEGO Botanicals 40725 Cherry Blossoms,Creator,Botanical Collection,4.74,1,0.9195576012641288,,,
43251,Antonio's Animal Sanctuary,Disney,Encanto,3.52,1,0.7836187193394331,,,
76429,Talking Sorting Hat,Harry Potter,Characters Sculptures,5.88,0,0.02240383106930124,,,
40640,LEGO Nutcracker,Holiday & Event,Christmas,12.83,0,0.05973803993660266,21.97766097240473,3.0,1.0
11205,LEGO Gabby's Dollhouse 11205 Sweet Treat Mountain & Kitty Garden,Gabby's Dollhouse,The Movie,1.33,1,0.8598573626177877,,,
76470,LEGO Harry Potter 76470 Enchanted Flying Ford Anglia,Harry Potter,Chamber of Secrets,6.83,0,0.11347392316487717,,,
11373,LEGO Icons 11373 The Lord of the Rings: Sauron's Helmet,The Hobbit and The Lord of the Rings,The Lord of the Rings,5.99,0,0.0879374522560689,,,
71844,LEGO Ninjago 71844 Ninja Combat Vehicle,NINJAGO,Dragons Rising Season 3,4.74,1,0.9313355837991631,,,
72034,LEGO Super Mario 72034 Mario Kart - Baby Mario vs. Baby Luigi,Super Mario,Mario Kart,7.13,0,0.2620337759195803,,,
71840,LEGO Ninjago 71840 Rogue vs. Drix Race Car Duel,Ninjago,Dragons Rising Season 3,4.74,1,0.7366442034982349,,,
